        Date        ecHMS_Angle ecSHMS_Angle
2018-01-23 14:23:14       65.94        35.86
2018-01-23 14:23:22       65.94        35.88
2018-01-23 14:24:07       65.94         35.9
2018-01-23 14:29:02       65.94        35.91
2018-01-23 14:29:14       65.94        35.93
2018-01-23 14:31:48       65.94        35.95
2018-01-23 14:33:50       65.94        35.97
2018-01-23 14:33:52       65.94        35.98
2018-01-23 14:34:17       65.94           36
2018-01-23 14:35:40       65.94        36.02
2018-01-23 14:36:54       65.94        36.04
2018-01-23 14:36:58       65.94        36.05
2018-01-23 14:38:50       65.94        36.07
2018-01-23 14:40:16       65.94        36.09
2018-01-23 14:40:58       65.94        36.11
2018-01-23 14:41:38       65.94        36.13
2018-01-23 14:41:52       65.94        36.15
2018-01-23 14:41:55       65.94        36.16
2018-01-23 14:42:02       65.94        36.18
2018-01-23 14:42:11       65.94         36.2
2018-01-23 14:42:17       65.94        36.22
2018-01-23 14:42:19       65.94        36.23
2018-01-23 14:43:50       65.94        36.25
2018-01-23 14:43:59       65.94        36.27
2018-01-23 14:44:05       65.94        36.29
2018-01-23 14:44:10       65.94         36.3
2018-01-23 14:44:16       65.94        36.32
2018-01-23 14:45:55       65.94        36.34
2018-01-23 14:46:25       65.94        36.36
2018-01-23 14:46:41       65.94        36.38
2018-01-23 14:46:45       65.94         36.4
2018-01-23 14:47:39       65.94        36.41
2018-01-23 14:48:10       65.94        36.43
2018-01-23 14:48:25       65.94        36.45
2018-01-23 14:48:41       65.94        36.47
2018-01-23 14:48:44       65.94        36.48
2018-01-23 14:48:55       65.94         36.5
2018-01-23 14:49:25       65.94        36.52
2018-01-23 14:49:33       65.94        36.54
2018-01-23 14:49:38       65.94        36.55
2018-01-23 14:50:08       65.94        36.57
2018-01-23 14:52:26       65.94        36.59
2018-01-23 14:53:15       65.94        36.61
2018-01-23 14:53:28       65.94        36.63
2018-01-23 14:54:28       65.94        36.65
2018-01-23 14:54:31       65.94        36.66
2018-01-23 14:54:56       65.94        36.68
2018-01-23 14:55:25       65.94         36.7
2018-01-23 14:57:41       65.94        36.72
2018-01-23 14:59:04       65.94        36.73
2018-01-23 14:59:13       65.94        36.75
2018-01-23 14:59:19       65.94        36.77
2018-01-23 14:59:31       65.94        36.79
2018-01-23 14:59:37       65.94         36.8
2018-01-23 14:59:56       65.94        36.82
2018-01-23 15:00:20       65.94        36.84
2018-01-23 15:00:31       65.94        36.86
2018-01-23 15:00:39       65.94        36.88
2018-01-23 15:00:59       65.94         36.9
2018-01-23 15:02:29       65.94        36.91
2018-01-23 15:02:44       65.94        36.93
2018-01-23 15:04:16       65.94        36.95
2018-01-23 15:05:05       65.94        36.97
2018-01-23 15:05:52       65.94        36.98
2018-01-23 15:06:20       65.94           37
2018-01-23 15:08:46       65.94        37.02
2018-01-23 15:09:34       65.94        37.04
2018-01-23 15:09:43       65.94        37.05
2018-01-23 15:10:27       65.94        37.07
2018-01-23 15:12:56       65.94        37.09
2018-01-23 15:13:03       65.94        37.11
2018-01-23 15:15:01       65.94        37.13
2018-01-23 15:15:19       65.94        37.15
2018-01-23 15:15:22       65.94        37.16
2018-01-23 15:15:28       65.94        37.18
2018-01-23 15:15:44       65.94         37.2
2018-01-23 15:15:56       65.94        37.22
2018-01-23 15:16:17       65.94        37.23
2018-01-23 15:16:23       65.94        37.25
2018-01-23 15:16:31       65.94        37.27
2018-01-23 15:16:47       65.94        37.29
2018-01-23 15:17:05       65.94         37.3
2018-01-23 15:17:08       65.94        37.32
2018-01-23 15:17:10       65.94        37.35
2018-01-23 15:17:12       65.94        37.37
2018-01-23 15:17:13       65.94        37.38
2018-01-23 15:17:14       65.94         37.4
2018-01-23 15:17:16       65.94        37.41
2018-01-23 15:17:27       65.94        37.43
2018-01-23 15:17:33       65.94        37.45
2018-01-23 15:17:48       65.94        37.47
2018-01-23 15:17:55       65.94        37.48
2018-01-23 15:18:04       65.94         37.5
2018-01-23 15:18:24       65.94        37.52
2018-01-23 15:20:52       65.94        37.54
2018-01-23 15:21:10       65.94        37.55
2018-01-23 15:21:17       65.94        37.57
2018-01-23 15:21:28       65.94        37.59
2018-01-23 15:21:46       65.94        37.61
2018-01-23 15:21:59       65.94        37.63
2018-01-23 15:22:03       65.94        37.65
2018-01-23 15:22:04       65.94        37.66
2018-01-23 15:27:17       65.94        37.68
2018-01-23 15:27:44       65.94         37.7
2018-01-23 15:27:48       65.94        37.72
2018-01-23 15:29:54       65.94        37.73
2018-01-23 15:30:52       65.94        37.75
2018-01-23 15:33:40       65.94        37.77
2018-01-23 15:34:26       65.94        37.79
2018-01-23 15:34:29       65.94         37.8
2018-01-23 15:34:36       65.94        37.82
2018-01-23 15:35:11       65.94        37.84
2018-01-23 15:35:22       65.94        37.86
2018-01-23 15:35:33       65.94        37.88
2018-01-23 15:36:42       65.94         37.9
2018-01-23 15:36:45       65.94        37.91
2018-01-23 15:54:29       65.94         37.9
2018-01-23 15:54:34       65.94        37.88
2018-01-24 08:39:43       65.94        37.87
2018-01-24 08:39:58       65.94        37.88
2018-01-24 09:25:24       65.94        37.87
2018-01-25 22:27:22       65.92        37.87
2018-01-25 22:27:23       65.91        37.87
2018-01-25 22:27:24       65.89        37.87
2018-01-25 22:27:25       65.88        37.87
2018-01-25 22:27:26       65.86        37.87
2018-01-25 22:27:27       65.84        37.87
2018-01-25 22:27:28       65.82        37.87
2018-01-25 22:27:29       65.79        37.87
2018-01-25 22:27:30       65.76        37.87
2018-01-25 22:27:31       65.73        37.87
2018-01-25 22:27:32       65.72        37.87
2018-01-25 22:27:33       65.69        37.87
2018-01-25 22:27:34       65.65        37.87
2018-01-25 22:27:35       65.61        37.87
2018-01-25 22:27:36       65.59        37.87
2018-01-25 22:27:37       65.56        37.87
2018-01-25 22:27:38        65.5        37.87
2018-01-25 22:27:39       65.47        37.87
2018-01-25 22:27:40       65.44        37.87
2018-01-25 22:27:41       65.39        37.87
2018-01-25 22:27:42       65.34        37.87
2018-01-25 22:27:43       65.31        37.87
2018-01-25 22:27:44       65.26        37.87
2018-01-25 22:27:45       65.22        37.87
2018-01-25 22:27:46       65.18        37.87
2018-01-25 22:27:47       65.13        37.87
2018-01-25 22:27:48       65.08        37.87
2018-01-25 22:27:49       65.05        37.87
2018-01-25 22:27:50       65.01        37.87
2018-01-25 22:27:51       64.95        37.87
2018-01-25 22:27:52       64.92        37.87
2018-01-25 22:27:53       64.88        37.87
2018-01-25 22:27:54       64.83        37.87
2018-01-25 22:27:55       64.79        37.87
2018-01-25 22:27:56       64.75        37.87
2018-01-25 22:27:57       64.71        37.87
2018-01-25 22:27:58       64.66        37.87
2018-01-25 22:27:59       64.61        37.87
2018-01-25 22:28:00       64.58        37.87
2018-01-25 22:28:01       64.52        37.87
2018-01-25 22:28:02       64.49        37.87
2018-01-25 22:28:03       64.45        37.87
2018-01-25 22:28:04        64.4        37.87
2018-01-25 22:28:05       64.36        37.87
2018-01-25 22:28:06       64.32        37.87
2018-01-25 22:28:07       64.27        37.87
2018-01-25 22:28:08       64.23        37.87
2018-01-25 22:28:09       64.19        37.87
2018-01-25 22:28:10       64.14        37.87
2018-01-25 22:28:11        64.1        37.87
2018-01-25 22:28:12       64.07        37.87
2018-01-25 22:28:13       64.02        37.87
2018-01-25 22:28:14       63.97        37.87
2018-01-25 22:28:15       63.94        37.87
2018-01-25 22:28:16       63.89        37.87
2018-01-25 22:28:17       63.84        37.87
2018-01-25 22:28:18        63.8        37.87
2018-01-25 22:28:19       63.76        37.87
2018-01-25 22:28:20       63.72        37.87
2018-01-25 22:28:21       63.67        37.87
2018-01-25 22:28:22       63.64        37.87
2018-01-25 22:28:23       63.58        37.87
2018-01-25 22:28:24       63.55        37.87
2018-01-25 22:28:25       63.51        37.87
2018-01-25 22:28:26       63.45        37.87
2018-01-25 22:28:27       63.42        37.87
2018-01-25 22:28:28       63.37        37.87
2018-01-25 22:28:29       63.33        37.87
2018-01-25 22:28:30       63.29        37.87
2018-01-25 22:28:31       63.25        37.87
2018-01-25 22:28:32       63.19        37.87
2018-01-25 22:28:33       63.16        37.87
2018-01-25 22:28:34       63.11        37.87
2018-01-25 22:28:35       63.06        37.87
2018-01-25 22:28:36       63.03        37.87
2018-01-25 22:28:37       62.97        37.87
2018-01-25 22:28:38       62.92        37.87
2018-01-25 22:28:39       62.87        37.87
2018-01-25 22:28:40       62.86        37.87
2018-01-25 22:28:41       62.81        37.87
2018-01-25 22:28:42       62.75        37.87
2018-01-25 22:28:43       62.73        37.87
2018-01-25 22:28:44       62.67        37.87
2018-01-25 22:28:45       62.64        37.87
2018-01-25 22:28:46        62.6        37.87
2018-01-25 22:28:47       62.53        37.87
2018-01-25 22:28:48       62.48        37.87
2018-01-25 22:28:49       62.47        37.87
2018-01-25 22:28:50       62.42        37.87
2018-01-25 22:28:51       62.36        37.87
2018-01-25 22:28:52       62.32        37.87
2018-01-25 22:28:53        62.3        37.87
2018-01-25 22:28:54       62.24        37.87
2018-01-25 22:28:55       62.18        37.87
2018-01-25 22:28:56       62.16        37.87
2018-01-25 22:28:57       62.12        37.87
2018-01-25 22:28:58       62.06        37.87
2018-01-25 22:28:59       62.01        37.87
2018-01-25 22:29:00       61.99        37.87
2018-01-25 22:29:01       61.95        37.87
2018-01-25 22:29:02       61.89        37.87
2018-01-25 22:29:03       61.86        37.87
2018-01-25 22:29:04       61.81        37.87
2018-01-25 22:29:05       61.76        37.87
2018-01-25 22:29:06       61.73        37.87
2018-01-25 22:29:07       61.69        37.87
2018-01-25 22:29:08       61.63        37.87
2018-01-25 22:29:09        61.6        37.87
2018-01-25 22:29:10       61.56        37.87
2018-01-25 22:29:11        61.5        37.87
2018-01-25 22:29:12       61.47        37.87
2018-01-25 22:29:13       61.43        37.87
2018-01-25 22:29:14       61.37        37.87
2018-01-25 22:29:15       61.34        37.87
2018-01-25 22:29:16       61.29        37.87
2018-01-25 22:29:17       61.25        37.87
2018-01-25 22:29:18       61.21        37.87
2018-01-25 22:29:19       61.17        37.87
2018-01-25 22:29:20       61.12        37.87
2018-01-25 22:29:21       61.08        37.87
2018-01-25 22:29:22       61.04        37.87
2018-01-25 22:29:23          61        37.87
2018-01-25 22:29:24       60.95        37.87
2018-01-25 22:29:25        60.9        37.87
2018-01-25 22:29:26       60.88        37.87
2018-01-25 22:29:27       60.84        37.87
2018-01-25 22:29:28       60.77        37.87
2018-01-25 22:29:29       60.74        37.87
2018-01-25 22:29:30       60.69        37.87
2018-01-25 22:29:31       60.65        37.87
2018-01-25 22:29:32       60.61        37.87
2018-01-25 22:29:33       60.55        37.87
2018-01-25 22:29:34       60.52        37.87
2018-01-25 22:29:35       60.48        37.87
2018-01-25 22:29:36       60.42        37.87
2018-01-25 22:29:37       60.39        37.87
2018-01-25 22:29:38       60.36        37.87
2018-01-25 22:29:39       60.29        37.87
2018-01-25 22:29:40       60.26        37.87
2018-01-25 22:29:41       60.23        37.87
2018-01-25 22:29:42       60.17        37.87
2018-01-25 22:29:43       60.13        37.87
2018-01-25 22:29:44       60.09        37.87
2018-01-25 22:29:45       60.04        37.87
2018-01-25 22:29:46       60.01        37.87
2018-01-25 22:29:47       59.96        37.87
2018-01-25 22:29:48       59.91        37.87
2018-01-25 22:29:49       59.89        37.87
2018-01-25 22:29:50       59.83        37.87
2018-01-25 22:29:51       59.78        37.87
2018-01-25 22:29:52       59.76        37.87
2018-01-25 22:29:53       59.69        37.87
2018-01-25 22:29:54       59.66        37.87
2018-01-25 22:29:55       59.63        37.87
2018-01-25 22:29:56       59.57        37.87
2018-01-25 22:29:57       59.54        37.87
2018-01-25 22:29:58        59.5        37.87
2018-01-25 22:29:59       59.45        37.87
2018-01-25 22:30:00       59.41        37.87
2018-01-25 22:30:01       59.35        37.87
2018-01-25 22:30:02       59.32        37.87
2018-01-25 22:30:03       59.28        37.87
2018-01-25 22:30:04       59.24        37.87
2018-01-25 22:30:05       59.18        37.87
2018-01-25 22:30:06       59.15        37.87
2018-01-25 22:30:07        59.1        37.87
2018-01-25 22:30:08       59.06        37.87
2018-01-25 22:30:09       59.03        37.87
2018-01-25 22:30:10       58.97        37.87
2018-01-25 22:30:11       58.93        37.87
2018-01-25 22:30:12       58.89        37.87
2018-01-25 22:30:13       58.84        37.87
2018-01-25 22:30:14        58.8        37.87
2018-01-25 22:30:15       58.75        37.87
2018-01-25 22:30:16       58.71        37.87
2018-01-25 22:30:17       58.65        37.87
2018-01-25 22:30:18       58.63        37.87
2018-01-25 22:30:19        58.6        37.87
2018-01-25 22:30:20       58.53        37.87
2018-01-25 22:30:21       58.51        37.87
2018-01-25 22:30:22       58.47        37.87
2018-01-25 22:30:23        58.4        37.87
2018-01-25 22:30:24       58.38        37.87
2018-01-25 22:30:25       58.33        37.87
2018-01-25 22:30:26       58.28        37.87
2018-01-25 22:30:27       58.26        37.87
2018-01-25 22:30:28        58.2        37.87
2018-01-25 22:30:29       58.15        37.87
2018-01-25 22:30:30       58.13        37.87
2018-01-25 22:30:31       58.07        37.87
2018-01-25 22:30:32       58.03        37.87
2018-01-25 22:30:33       57.99        37.87
2018-01-25 22:30:34       57.94        37.87
2018-01-25 22:30:35       57.91        37.87
2018-01-25 22:30:36       57.85        37.87
2018-01-25 22:30:37       57.81        37.87
2018-01-25 22:30:38       57.78        37.87
2018-01-25 22:30:39       57.72        37.87
2018-01-25 22:30:40       57.69        37.87
2018-01-25 22:30:41       57.65        37.87
2018-01-25 22:30:42       57.59        37.87
2018-01-25 22:30:43       57.56        37.87
2018-01-25 22:30:44       57.51        37.87
2018-01-25 22:30:45       57.47        37.87
2018-01-25 22:30:46       57.43        37.87
2018-01-25 22:30:47       57.38        37.87
2018-01-25 22:30:48       57.34        37.87
2018-01-25 22:30:49       57.29        37.87
2018-01-25 22:30:50       57.26        37.87
2018-01-25 22:30:51       57.22        37.87
2018-01-25 22:30:52       57.16        37.87
2018-01-25 22:30:53       57.12        37.87
2018-01-25 22:30:54       57.09        37.87
